3236	Israel's 2008-2009 military operations against Gaza were justified	The operations are just reacting to the tremendous amount of threats.	supports
3237	Cultural property residing in museums must be returned to its place of origin	The historical significance of artefacts extends beyond their culture of origin	refutes
3238	Cultural property residing in museums must be returned to its place of origin	Scholars will have better access to artefacts, and more opportunities for study and collaboration, if they are stored in the west	refutes
3239	Cultural property residing in museums must be returned to its place of origin	Artifacts should be kept where they are safest so that everyone has access to them.	refutes
3240	Cultural property residing in museums must be returned to its place of origin	Many countries do not have the means to protect precious artifacts so they should remain in the West where they are safe.	refutes
3241	Cultural property residing in museums must be returned to its place of origin	Artefacts should be made accessible to the largest possible number of visitors	refutes
3242	Cultural property residing in museums must be returned to its place of origin	In many cases, returning an artefact may prove to be unreasonably expensive	refutes
3243	Cultural property residing in museums must be returned to its place of origin	The West should not have to spend enormous sums of money to return artifacts to their original locations.	refutes
3244	Cultural property residing in museums must be returned to its place of origin	Artefacts are enriched by being viewed in their place of origin	supports
3245	Cultural property residing in museums must be returned to its place of origin	Artifacts are best viewed where they came from.	supports
3246	Cultural property residing in museums must be returned to its place of origin	Viewing an artifact in its native area is beneficial to its perception.	supports
3247	Cultural property residing in museums must be returned to its place of origin	Having artefacts in different locations encourages us to think of our common origins	refutes
3248	Cultural property residing in museums must be returned to its place of origin	Artefacts should be repatriated....including the people which were stolen and scattered world wide!	supports
3249	Cultural property residing in museums must be returned to its place of origin	These artefacts should bring revenue to the counties of origin	supports
3250	Cultural property residing in museums must be returned to its place of origin	Artefacts should be accessible to the largest amount of visitors possible	supports
3251	Hosting the Olympic Games is beneficial	The Olympics displace and burden residents of the host country and city.	refutes
3252	Hosting the Olympic Games is beneficial	The Olympics place a strain on the residents of the host city and country.	refutes
3253	Hosting the Olympic Games is beneficial	Hosting the Olympics can be more trouble than it's worth for those who live there.	refutes
3254	Hosting the Olympic Games is beneficial	The Olympics increase a host country's global trade and stature.	supports
3255	Hosting the Olympic Games is beneficial	The Olympics increase valuable tourism, which can boost local economies	supports
3256	Hosting the Olympic Games is beneficial	The Olympics create a sense of national pride.	supports
3257	Hosting the Olympic Games is beneficial	Benefits of hosting the olympic games.	supports
3258	Hosting the Olympic Games is beneficial	It  sanctions and encourages 'Islamophobic' panics and promotes the excessive 'securitisation' of the globe	refutes
3259	Hosting the Olympic Games is beneficial	This would result in Islamophobic panics and knee jerk reactions across the world.	refutes
3260	Hosting the Olympic Games is beneficial	Islamophobic panic and excessive security would be sanctioned by this action.	refutes
3261	Hosting the Olympic Games is beneficial	The Olympic spirit is a universal message for peace and togetherness	supports
3262	Hosting the Olympic Games is beneficial	Part of the Olympic spirit is to remind everyone that we are all human and should respect one another.	supports
3263	Hosting the Olympic Games is beneficial	The host city becomes an international hotspot for business investment, develops a new 'creative industry' and encourages new practices of cultural consumption	supports
3264	Hosting the Olympic Games is beneficial	It is an honour for the host city and provides global recognition	supports
3265	Hosting the Olympic Games is beneficial	Hosting the Olympic Games for the first time can be historic for a nation.	supports
3266	Stop sending development aid to India	Development aid still makes a difference	refutes
3267	Stop sending development aid to India	A difference is made with development aid.	refutes
3268	Stop sending development aid to India	Too many strings	supports
3269	Stop sending development aid to India	Development aid has too many strings.	supports
3270	Quebec should secede from Canada	International Law Mandates Quebec be allowed Independence	supports
3271	Quebec should secede from Canada	Quebec's independence is mandated by law.	supports
3272	Quebec should secede from Canada	This is not the will of the people of Quebec.	refutes
3273	The civil procedure rules allow for a ‘fair trial’	the CPR encourages early exchange of information	supports
3274	The United States was correct in going to war against North Korea in support of their territory of South Korea.	North Korean People’s Army invaded South Korea, an ally of America; this prompted response from American; this prompted response from American forces.	supports
3275	The United States was correct in going to war against North Korea in support of their territory of South Korea.	To invade could trigger an Arms Race: the very thing everyone wants to avoid!	refutes
3276	The United States was correct in going to war against North Korea in support of their territory of South Korea.	Everyone wants to avoid an Arms Race, and an invasion could trigger just that outcome.	refutes
3277	The United States was correct in going to war against North Korea in support of their territory of South Korea.	An Arms race is the one outcome everyone wants to avoid, and an invasion could lead to that.	refutes
3278	Smokers should be denied access to state healthcare	Denying access to healthcare for smokers will hurt the economy	refutes
3279	Smokers should be denied access to state healthcare	Denying access to healthcare for smokers will lead to thousands of people being turned away and potentially dying from preventable illnesses	refutes
3280	Smokers should be denied access to state healthcare	As smokers have a higher chance of harm from surgery due to complications arising from their habit, it is more efficient to prioritize non-smokers	supports
3281	Smokers should be denied access to state healthcare	Because of problems from surgery being higher due to complications from smoking, it's more efficient when prioritizing those who don't smoke.	supports
3282	Smokers should be denied access to state healthcare	Due to surgery creating more problems for smokers that arise from their smoking, it's more efficient simply prioritizing non-smokers.	supports
3283	Smokers should be denied access to state healthcare	Smokers are a drain on economic resources	supports
3284	Smokers should be denied access to state healthcare	The economic resources are shown to be drained by smokers.	supports
3285	Smokers should be denied access to state healthcare	One drain on economic resources are smokers.	supports
3286	Smokers should be denied access to state healthcare	Denying healthcare to smokers is a restriction on people's liberties	refutes
3287	Smokers should be denied access to state healthcare	Denying healthcare to smokers alone is victimization	refutes
3288	Smokers should be denied access to state healthcare	Denying healthcare to smokers is impractical	refutes
3289	You should join Facebook	Facebook has some dangerous consequences	refutes
3290	You should join Facebook	The internet can be a dangerous place and Facebook is no different.	refutes
3291	You should join Facebook	We must always be careful what we post on Facebook or there could be negative consequences.	refutes
3292	You should join Facebook	Facebook provides an information point	supports
3293	You should join Facebook	There is much information to be found on Facebook.	supports
3294	You should join Facebook	Facebook can give us a wealth of information.	supports
3295	You should join Facebook	Facebook is good for democracy	supports
3296	You should join Facebook	Facebook allows us the free sharing of ideas and information.	supports
3297	You should join Facebook	Democracy would suffer if there was no Facebook.	supports
3298	You should join Facebook	Facebook has a negative impact on learning	refutes
3299	You should join Facebook	People would learn more without a connection to Facebook.	refutes
3300	You should join Facebook	Facebook hurts people's ability to learn and retain new information.	refutes
3301	You should join Facebook	Facebook encourages socialisation	supports
3302	You should join Facebook	Facebook allows people to be social together	supports
3303	You should join Facebook	One of the main features of Facebook is to talk to each other.	supports
3304	Deregulation and tax cuts should be embraced to lead the world out of economic crisis.	Deregulation Fuels Corporations to Behave Unethically, Devastating Human Rights and the Environment	refutes
3305	Deregulation and tax cuts should be embraced to lead the world out of economic crisis.	Corporations have only one goal, profit, human rights and environmental concerns be damned.	refutes
3306	Deregulation and tax cuts should be embraced to lead the world out of economic crisis.	Tax Cuts Harm Social Programs for Citizens	refutes
3307	Deregulation and tax cuts should be embraced to lead the world out of economic crisis.	Cutting taxes, no bailouts, and selective deregulation to keep market forces alive and promote efficiency.	supports
3308	Deregulation and tax cuts should be embraced to lead the world out of economic crisis.	Regulation is Necessary for the Stabilization of Markets and Employment	refutes
3309	Deregulation and tax cuts should be embraced to lead the world out of economic crisis.	Tax cuts lead to market stimulation	supports
3310	Deregulation and tax cuts should be embraced to lead the world out of economic crisis.	Stimulating businesses through tax-cuts and deregulation will be engine for economic recovery.	supports
3311	Deregulation and tax cuts should be embraced to lead the world out of economic crisis.	The economy will recover by stimulating business with tax cuts and deregulation	supports
3312	Deregulation and tax cuts should be embraced to lead the world out of economic crisis.	Tax cuts and deregulation stimulate business and lead to a recovery of the economy	supports
3313	Taking food thrown out by supermarkets should not be illegal	It will promote active waste management by stores	supports
3314	Taking food thrown out by supermarkets should not be illegal	It isn't stealing to take something that has been thrown away.	supports
3315	Taking food thrown out by supermarkets should not be illegal	If something is in the trash, it is available to whoever can use it.	supports
3316	Taking food thrown out by supermarkets should not be illegal	Scavengers cause problems for the shop and make the atmosphere unpleasant.	refutes
3317	Taking food thrown out by supermarkets should not be illegal	The supermarket could get into legal trouble.	refutes
3318	Taking food thrown out by supermarkets should not be illegal	Supermarkets can be held legally responsible if someone gets sick from food they have thrown out.	refutes
3319	Taking food thrown out by supermarkets should not be illegal	Even though someone took food thrown out by a supermarket, they could sue the supermarket if they get sick.	refutes
3320	Abolish the monarchy.	The head of state should be a position that is separate and distinct from politics	refutes
3321	Abolish the monarchy.	Politics should not include the head of the state as in a monarchy.	refutes
3322	Abolish the monarchy.	There should be a separation from the head of state and politics.	refutes
3323	Abolish the monarchy.	There is no divine right to leadership or privilege	supports
3324	Abolish the monarchy.	Leadership and privilege are not divine rights.	supports
3325	Abolish the monarchy.	The Monarchy is backward and prejudiced	supports
3326	Abolish the monarchy.	The Monarchy system is biased and inefficient.	supports
3327	Abolish the monarchy.	Regressive and biased is how the Monarchy system is.	supports
3328	Abolish the monarchy.	The Monarchy contrasts the meaning of Democracy	supports
3329	Abolish the monarchy.	It is costing the tax payers money which could be better spent	supports
3330	Abolish the monarchy.	Tax payers money could be spent more appropriately.	supports
3331	Abolish the monarchy.	The tax payers are the ones losing out on money that could be spent properly.	supports
3332	Abolish the monarchy.	tax payers money is valuable	supports
3333	Abolish the monarchy.	tax payers money should be useful only to the public	supports
3334	Abolish the monarchy.	Monarchy is a child's creation	supports
3335	Abolish the monarchy.	Monarchy is just childish.	supports
3336	Abolish the monarchy.	Monarchy is an infantile idea.	supports
3337	Abolish the monarchy.	it is high time to scrap monarchy	supports
3338	Abolish the monarchy.	monarchy in britain led to lots of chaos in the past	supports
3339	Abolish the monarchy.	Most other countries in Europe have abandoned the monarch	supports
3340	Cut aid to African states that criminalise homosexuality	Western Money, Western Discretion	supports
3341	Cut aid to African states that criminalise homosexuality	Persecution of homosexuals is morally wrong	supports
3342	Cut aid to African states that criminalise homosexuality	Aid should be cut from morally wrong African states that persecute and criminalize homosexuals	supports
3343	Cut aid to African states that criminalise homosexuality	It is morally wrong to persecute and criminalize homosexuals, aid to these African states should be cut.	supports
3344	Cut aid to African states that criminalise homosexuality	Cutting aid could produce a change in policy direction	supports
3345	Cut aid to African states that criminalise homosexuality	Criminalizing homosexuality in some African states is in need of a new policy direction, perhaps cutting aid to these states is the answer?	supports
3346	Cut aid to African states that criminalise homosexuality	Cutting aid to any African states that criminalize homosexuality, could make changes in their policy direction.	supports
3347	Cut aid to African states that criminalise homosexuality	The reduction of aid will cause innocent people to suffer	refutes
3348	Ghana’s ban on smoking in public places is a model for Africa	Pack labelling or taxation a better alternative	refutes
3349	Ghana’s ban on smoking in public places is a model for Africa	Ban would harm the wider economy	refutes
3350	Ghana’s ban on smoking in public places is a model for Africa	A smoking ban in public places is harmful to the economy	refutes
3351	Ghana’s ban on smoking in public places is a model for Africa	Economic hardship would follow a public place smoking ban	refutes
3352	Ghana’s ban on smoking in public places is a model for Africa	Lower healthcare costs	supports
3353	Ghana’s ban on smoking in public places is a model for Africa	Unenforceable	refutes
3354	Ghana’s ban on smoking in public places is a model for Africa	smoking should be banned in public places	supports
3355	Ghana’s ban on smoking in public places is a model for Africa	people have the right to smoke	refutes
3356	Ghana’s ban on smoking in public places is a model for Africa	You should be able to smoke in public.	refutes
3357	Ghana’s ban on smoking in public places is a model for Africa	Smoking is a personal choice, and should not be restricted.	refutes
3358	Ghana’s ban on smoking in public places is a model for Africa	The decision to smoke is a human right.	refutes
3359	Ghana’s ban on smoking in public places is a model for Africa	Smoking is a human right.	refutes
3360	Ghana’s ban on smoking in public places is a model for Africa	WHAT HAPPEN TO A FREE CANADA.  WE ARE GOING BACK TO THE TIME WERE SLAVES HAD NO RIGHT, NOW IT IS SMOKERS HAVE NO RIGHT	refutes
3361	Ghana’s ban on smoking in public places is a model for Africa	Taking away a smoker's rights to smoke in public is akin to the time of slavery!	refutes
3362	Ghana’s ban on smoking in public places is a model for Africa	How can this be a free Canada, if our right to smoke in public is taken away?	refutes
3363	Ghana’s ban on smoking in public places is a model for Africa	Canada is a free country, so we should be free to be able to smoke.	refutes
3364	Ghana’s ban on smoking in public places is a model for Africa	Being free to smoke is a basic right that someone in a free country should have.	refutes
3365	Ghana’s ban on smoking in public places is a model for Africa	No - it should not be banned in places people CHOOSE to go	refutes
3366	Ghana’s ban on smoking in public places is a model for Africa	A smoker should be allowed to smoke in any place that they have a choice to go to.	refutes
3367	Ghana’s ban on smoking in public places is a model for Africa	If I choose to go somewhere, I should be allowed to smoke there.	refutes
3368	Ghana’s ban on smoking in public places is a model for Africa	Since people are choosing whether to go to places, smoking shouldn't be banned there,	refutes
3369	Ghana’s ban on smoking in public places is a model for Africa	Smoking shouldn't be banned in places where people choose to be.	refutes
3370	Ghana’s ban on smoking in public places is a model for Africa	Banning smoking isn't necessary.	refutes
3371	Ghana’s ban on smoking in public places is a model for Africa	smoking don't necessarily have to be banned	refutes
3372	Ghana’s ban on smoking in public places is a model for Africa	It isn't necessary to ban smoking.	refutes
3373	Ghana’s ban on smoking in public places is a model for Africa	It's not necessary to ban smoking.	refutes
3374	Ghana’s ban on smoking in public places is a model for Africa	Banning smoking is not something that's necessary.	refutes
3375	Ghana’s ban on smoking in public places is a model for Africa	Banning smoking in public places is not right.	refutes
3376	Ghana’s ban on smoking in public places is a model for Africa	It is not right to ban smoking.	refutes
3377	Ghana’s ban on smoking in public places is a model for Africa	Banning smoking is a bad idea.	refutes
3378	Ghana’s ban on smoking in public places is a model for Africa	It's a bad idea to ban smoking.	refutes
3379	Ghana’s ban on smoking in public places is a model for Africa	Smoking shouldnt be banned	refutes
3380	The UK would be better off economically outside the European Union	Economic growth comes with closer integration with your neighbours	refutes
3381	The UK would be better off economically outside the European Union	Leaving will cause a shock to the British economy	refutes
3382	The UK would be better off economically outside the European Union	british economy will take a hit	refutes
3383	The UK would be better off economically outside the European Union	Leaving will give a shock to the British economy	refutes
3384	The UK would be better off economically outside the European Union	There will be £350 million more to spend a week	supports
3385	The UK would be better off economically outside the European Union	There will be millions more to spend this week	supports
3386	The UK would be better off economically outside the European Union	There will be several millions more to spend this week	supports
3387	The UK would be better off economically outside the European Union	Leaving may increase British unemployment	refutes
3388	The UK would be better off economically outside the European Union	Leaving would take back power to control the economy	supports
3389	The UK would be better off economically outside the European Union	No chance of changing from the Pound to the Euro	supports
3390	The UK would be better off economically outside the European Union	Students will have to pay British tuition fees	refutes
3391	The UK would be better off economically outside the European Union	UK will be disentangled from EU affairs	supports
3392	The UK would be better off economically outside the European Union	UK will be disentangled	supports
3393	The UK would be better off economically outside the European Union	UK will not be entangled	supports
3394	The UK would be better off economically outside the European Union	The UK would have a completely independent foreign policy	supports
3395	The UK would be better off economically outside the European Union	The UK can be independed	supports
3396	The UK would be better off economically outside the European Union	The UK can have an independet foreign policy	supports
3397	Affirmative Action in South Africa does more harm than good	It has unnecessarily extended into sports which affects the success of our national teams.	supports
3398	Affirmative Action in South Africa does more harm than good	It is a racist policy towards those it is trying to help	supports
3399	Affirmative Action in South Africa does more harm than good	It becomes a weapon of revenge	supports
3400	Affirmative Action in South Africa does more harm than good	AA does more good than harm	refutes
3401	Affirmative Action in South Africa does more harm than good	Skilled individuals carry the underskilled individuals who have been appointed due to their colour	supports
3402	Affirmative Action in South Africa does more harm than good	Time to remove Affirmative Action from the EE Act	supports
3403	Affirmative Action in South Africa does more harm than good	AA is more harmful than good	supports
3404	Affirmative Action in South Africa does more harm than good	AA actually does more harm than it does good	supports
3405	Affirmative Action in South Africa does more harm than good	It is possible that sometimes AA might not be that beneficial	supports
3406	Affirmative Action in South Africa does more harm than good	AA may not be as helpful as originally intended.	supports
3407	Affirmative Action in South Africa does more harm than good	AA may not be helpful.	supports
3408	Affirmative Action in South Africa does more harm than good	AA does more harm than good	supports
3409	Affirmative Action in South Africa does more harm than good	Affirmative Action is necessary to combat racism.	refutes
3410	Affirmative Action in South Africa does more harm than good	Affirmative action perpetuates prejudice	supports
3411	Affirmative Action in South Africa does more harm than good	There is a moral obligation to provide affirmative action programs	refutes
3412	Affirmative Action in South Africa does more harm than good	We are obligated to promote racial equality and provide affirmative action programs.	refutes
3413	Affirmative Action in South Africa does more harm than good	We have a moral obligation to stop discrimination with affirmative action.	refutes
3414	Affirmative Action in South Africa does more harm than good	Affirmative action removes the cyclical disadvantages of discrimination	refutes
3415	Affirmative Action in South Africa does more harm than good	Discrimination can be helped by affirmative action.	refutes
3416	Affirmative Action in South Africa does more harm than good	The cycle of racial discrimination can be broken through affirmative action programs.	refutes
3417	Affirmative Action in South Africa does more harm than good	Affirmative action reduces social prejudice	refutes
3418	Affirmative Action in South Africa does more harm than good	Affirmative action is needed to combat racial and gender prejudice.	refutes
3419	Affirmative Action in South Africa does more harm than good	We can help decrease social prejudice with affirmative action programs.	refutes
3420	Prosecutions help the healing process	Deters future offences	supports
3421	Prosecutions help the healing process	Peace more important than Justice	refutes
3422	Prosecutions help the healing process	Prosecutions are needed for victims	supports
3423	Prosecutions help the healing process	Fear of prosecutions cause leaders to do more damage	refutes
3424	Prosecutions help the healing process	Prosecutions don't get to the real truth	refutes
3425	New prisons need to be built to ease overcrowding	The new prisons will just fill up as well.	refutes
3426	New prisons need to be built to ease overcrowding	Lack of space for inmates is the reason for new prison construction.	supports
3427	New prisons need to be built to ease overcrowding	Overcrowded prisons are creating poor environments for prisoners.	supports
3428	New prisons need to be built to ease overcrowding	There are too many prisoners, and not enough space to house them.	supports
3429	New prisons need to be built to ease overcrowding	Prisons simply do not have enough space for the amount of offenders there are.	supports
3430	New prisons need to be built to ease overcrowding	Overcrowding is causing the need for new prisons.	supports
3431	New prisons need to be built to ease overcrowding	There is simply not enough space to deal with offenders	supports
3432	New prisons need to be built to ease overcrowding	Too many prisons.	refutes
3433	New prisons need to be built to ease overcrowding	Rehabilitation is the answer not extra prison spaces.	refutes
3434	New prisons need to be built to ease overcrowding	Prisoners should be rehabilitated, not imprisoned.	refutes
3435	New prisons need to be built to ease overcrowding	Rather than create more spaces in prison, we should rehabilitate and release prisoners.	refutes
3436	New prisons need to be built to ease overcrowding	It is better to rehabiliate people instead of buidling prisons.	refutes
3437	New prisons need to be built to ease overcrowding	If rehabilitation were an option, there would be less need for prisons.	refutes
3438	New prisons need to be built to ease overcrowding	Communities nearby the prisons will suffer.	refutes
3439	New prisons need to be built to ease overcrowding	Building more prisons will just negatively affect the surrounding communities.	refutes
3440	New prisons need to be built to ease overcrowding	More prisons means more negative impacts on surrounding communities.	refutes
3441	New prisons need to be built to ease overcrowding	Community value will plummet with the building of new prisons.	refutes
3442	New prisons need to be built to ease overcrowding	New prisons will harm nearby communities.	refutes
3443	Parents or other adults should be able to ban books from schools and libraries.	Many frequently challenged books help people get a better idea of the world and their place in it	refutes
3444	Parents or other adults should be able to ban books from schools and libraries.	Keeping books with inappropriate content out of libraries protects kids, but doesn't stop people from reading those books or prevent authors from writing them.	refutes
3445	Parents or other adults should be able to ban books from schools and libraries.	Parents may control what their own children read, but don't have a right to restrict what books are available to other people.	refutes
3446	Parents or other adults should be able to ban books from schools and libraries.	Parents can restrict the reading of their children, but don't have a right to control what books other people read.	refutes
3447	Parents or other adults should be able to ban books from schools and libraries.	Parents have a say about what their children read, but don't have a right to control what books are available to others.	refutes
3448	Parents or other adults should be able to ban books from schools and libraries.	Children should not be exposed to sex, violence, drug use, or other inappropriate topics in school or public libraries.	supports
3449	Parents or other adults should be able to ban books from schools and libraries.	Children should not be exposed to inappropriate topics like sex, violence, or drug use in school or public libraries.	supports
3450	Parents or other adults should be able to ban books from schools and libraries.	School and public libraries should not expose children to sex, violence, drug use, or other inappropriate topics.	supports
3451	Parents or other adults should be able to ban books from schools and libraries.	Books are a portal to different life experiences and reading encourages empathy and social-emotional development	refutes
3452	Parents or other adults should be able to ban books from schools and libraries.	Reading encourages empathy and social-emotional development, and books are a portal to different life experiences.	refutes
3453	Parents or other adults should be able to ban books from schools and libraries.	Books are an open door to different life experiences and reading encourages social-emotional development and empathy.	refutes
3454	Representative Democracy Is a Better Form of Government Than Direct Democracy	Representative democracy is far better suited to dealing with a large electorate.	supports
3455	Representative Democracy Is a Better Form of Government Than Direct Democracy	we need a representative democraxcy	supports
3456	Representative Democracy Is a Better Form of Government Than Direct Democracy	a representative democracy is the best idea.	supports
3457	Representative Democracy Is a Better Form of Government Than Direct Democracy	A Representative democracy can better accommodate a larger population	supports
3458	Representative Democracy Is a Better Form of Government Than Direct Democracy	For a big electorate, a Representative democracy can deal with it easier	supports
3459	That Zero Tolerance Policing is a Good Tactic for Fighting Crime	Zero tolerance policing provides a powerful deterrent to criminals.	supports
3460	That Zero Tolerance Policing is a Good Tactic for Fighting Crime	Criminals are better deterred from crimes when there is zero tolerance for crime.	supports
3461	That Zero Tolerance Policing is a Good Tactic for Fighting Crime	Harsher punishments result in less crimes	supports
3462	That Zero Tolerance Policing is a Good Tactic for Fighting Crime	There is no concrete proof that a zero tolerance approach to crime exists0	refutes
3463	That Zero Tolerance Policing is a Good Tactic for Fighting Crime	Zero tolerance policing is enormously expensive	refutes
3464	That Zero Tolerance Policing is a Good Tactic for Fighting Crime	Tolerance has a negative correlation with costs	refutes
3465	That Zero Tolerance Policing is a Good Tactic for Fighting Crime	It can be more difficult to afford a lesser tolerance policing setup	refutes
3466	That Zero Tolerance Policing is a Good Tactic for Fighting Crime	Zero tolerance improves the standard of policing	supports
3467	That Zero Tolerance Policing is a Good Tactic for Fighting Crime	Policing does better when there is no tolerance	supports
3468	That Zero Tolerance Policing is a Good Tactic for Fighting Crime	Zero tolerance also allows for a sound rehabilitative role	supports
3469	That Zero Tolerance Policing is a Good Tactic for Fighting Crime	Rehabilitation flourishes with zero tolerance	supports
3470	Legalize sex work in order to make controls more feasible and effective to combat HIV/AIDS	Legalising ensures health care and safe sex.	supports
3471	Legalize sex work in order to make controls more feasible and effective to combat HIV/AIDS	Legalising safe sex work can make it easier to provide adequate health care.	supports
3472	Legalize sex work in order to make controls more feasible and effective to combat HIV/AIDS	Decriminalising increses sex workers’ rights.	supports
3473	Legalize sex work in order to make controls more feasible and effective to combat HIV/AIDS	legalizing sex work makes the workers safer	supports
3474	Legalize sex work in order to make controls more feasible and effective to combat HIV/AIDS	sex work can be regulated if made legal	supports
3475	Legalize sex work in order to make controls more feasible and effective to combat HIV/AIDS	Decriminalization would mean that sex workers would be given more rights	supports
3476	Legalize sex work in order to make controls more feasible and effective to combat HIV/AIDS	Sex work is legitimate work.	supports
3477	Legalize sex work in order to make controls more feasible and effective to combat HIV/AIDS	Sex work is a real line of work and should be treated as such	supports
3478	Legalize sex work in order to make controls more feasible and effective to combat HIV/AIDS	We need to recognize sex work as the legitimate work it is	supports
3479	Force has to be used to protect human rights abroad	This deters future human rights abuses.	supports
3480	Force has to be used to protect human rights abroad	National sovereignty ends when human rights are systematically violated.	supports
3481	Force has to be used to protect human rights abroad	This is an illegitimate violation of national sovereignty.	refutes
3482	Force has to be used to protect human rights abroad	The use of force violates our sovereignty, instead of protecting human rights.	refutes
3483	Force has to be used to protect human rights abroad	Interventions can be small and successful.	supports
3484	Force has to be used to protect human rights abroad	Even if interventions to protect human rights don't have huge success, even small successes are powerful	supports
3485	Force has to be used to protect human rights abroad	Intercessions can be little and fruitful.	supports
3486	Force has to be used to protect human rights abroad	Force does more harm than good.	refutes
3487	Force has to be used to protect human rights abroad	Using force to protect human rights can be detrimental.	refutes
3488	Long term cooperation between Russia and the United States is possible.	Missile defence shows Russia is still suspicious of U.S. motives.	refutes
3489	Long term cooperation between Russia and the United States is possible.	Missile defense is an area where Russia is suspicious of the United States.	refutes
3490	Long term cooperation between Russia and the United States is possible.	Russian and US economic interests conflict	refutes
3491	Long term cooperation between Russia and the United States is possible.	Conflicts in the economic interests of the countries make the long term cooperation more difficult to accomplish.	refutes
3492	Long term cooperation between Russia and the United States is possible.	The countries must account for the competing economic interests in addition to finding the ways to cooperate.	refutes
3493	Long term cooperation between Russia and the United States is possible.	Russian and US strategic interests conflict	refutes
3494	Long term cooperation between Russia and the United States is possible.	The conflicts between US and Russian strategic interest make this difficult.	refutes
3495	Long term cooperation between Russia and the United States is possible.	This is more challenging because of the conflicts between Russian and US strategic interests.	refutes
3496	Long term cooperation between Russia and the United States is possible.	Russian and the US have many areas where they can cooperate.	supports
3497	Long term cooperation between Russia and the United States is possible.	Russia and the United States can get along.	supports
3498	Long term cooperation between Russia and the United States is possible.	Cooperation is available along many lines between Russia and the United States.	supports
3499	Long term cooperation between Russia and the United States is possible.	Russian and US economic interests conflict	refutes
3500	Long term cooperation between Russia and the United States is possible.	The conflicts between the economic interests of the two countries are an obstacle to long term cooperation between the two countries.	refutes
3501	The breeding of white tigers in captivity should be banned	Interfering with a species for cosmetic reasons is poor practice	supports
3502	The breeding of white tigers in captivity should be banned	Inbreeding has caused white tigers excessive suffering	supports
3503	The breeding of white tigers in captivity should be banned	Breeding of white tigers leads to their suffering	supports
3504	The breeding of white tigers in captivity should be banned	White tigers held in captive should not be breeded.	supports
3505	Competition in the long run is healthy rather than harmful for the community: GRE issue	Healthy competition is a symbol of a flourishing society. It provides a fair and equal opportunity to all the players in the market.	supports
3506	Competition in the long run is healthy rather than harmful for the community: GRE issue	A fair and equal opportunity to all players in the market is healthy combination which is a symbol of a flourishing society	supports
3507	Competition in the long run is healthy rather than harmful for the community: GRE issue	Competition in sports while in school improves team building in the work place later in life	supports
3508	Competition in the long run is healthy rather than harmful for the community: GRE issue	A good team building in the work place later in life is competition in sports while in school	supports
3509	Competition in the long run is healthy rather than harmful for the community: GRE issue	While in school, competition in sports  improves team building later in life.	supports
3510	Competition in the long run is healthy rather than harmful for the community: GRE issue	for having a fair competition many bright students have to suffer: reservation	refutes
3511	Competition in the long run is healthy rather than harmful for the community: GRE issue	Reservation is having a fair competition that man students have to suffer.	refutes
3512	Competition in the long run is healthy rather than harmful for the community: GRE issue	Competition in education leads to improvement in the quality of students and enhances their performance. Moreover, it helps evolve superior teachers, teaching methodologies and educational institutions.	supports
3513	Competition in the long run is healthy rather than harmful for the community: GRE issue	Competition with education enhances performance . Superior teachers evolve also.	supports
3514	Competition in the long run is healthy rather than harmful for the community: GRE issue	Superior teachers who evolve are due to competition with education	supports
3515	Hosting the world cup is beneficial	Scarce public resources.	refutes
3516	Hosting the world cup is beneficial	Financially costly for the hosts	refutes
3517	Hosting the world cup is beneficial	too much money for the hosts	refutes
3518	Hosting the world cup is beneficial	costly for the hosts in a financial sense	refutes
3519	German unification has been a success	People from East Germany feel disgruntled and this is reflected in who they vote for	refutes
3520	German unification has been a success	East Germans don't necessarily believe unification to be a success no matter who they vote for.	refutes
3521	Prostitution has to be legalised	Markets in sex would corrupt non-market sexual relations, turning women and girls into commodities	refutes
3522	Prostitution has to be legalised	Legalization would free up resources that could be devoted to eliminating sex trafficking	supports
3523	Prostitution has to be legalised	Markets in sexual services undermine the values of commitment and loyalty	refutes
3524	Prostitution has to be legalised	Sex markets undermine the institution of marriage.	refutes
3525	Prostitution has to be legalised	Sex markets are bad for society.	refutes
3526	Prostitution has to be legalised	Legalization has benefits for society	supports
3527	Prostitution has to be legalised	Society benefits from prostitution.	supports
3528	Prostitution has to be legalised	Prostitution has benefits.	supports
3529	Prostitution has to be legalised	Markets in sexual services can serve legitimate needs	supports
3530	Prostitution has to be legalised	Sex satisfies certain markets.	supports
3531	Prostitution has to be legalised	Markets in sexual services can respect sexual autonomy	supports
3532	Prostitution has to be legalised	People can choose their sexual consumption.	supports
3533	Prostitution has to be legalised	Sex is a choice.	supports
3534	Prostitution has to be legalised	The law as it stands is wrong and patronising to women	supports
3535	Prostitution has to be legalised	The current laws on prostitution are not helpful to women.	supports
3536	Prostitution has to be legalised	Women are patronized by the current prostitution laws and therefore they are wrong.	supports
3537	Prostitution has to be legalised	The law is patronizing to women	supports
3538	Prostitution has to be legalised	The law patronizes women	supports
3539	Prostitution has to be legalised	No, can you imagine the ADS on TV?	refutes
3540	Prostitution has to be legalised	Legalizing prostitution will result pornographic advertisements.	refutes
3541	Prostitution has to be legalised	The advertising  for prostitution would be against public decency.	refutes
3542	Prostitution has to be legalised	Legalised prostitution still victimises the vulnerable.	refutes
3543	Prostitution has to be legalised	Prostitution hurts vulnerable women.	refutes
